Gene stable ID	Gene stable ID version	Chromosome/scaffold name	Gene start (bp)	Gene end (bp)	Gene name	Source of gene name	NCBI gene ID	UniProtKB Gene Name ID	EntrezGene transcript name ID
ENSCAFG00000034971	ENSCAFG00000034971.2	5	59076396	59082699					
ENSCAFG00000013999	ENSCAFG00000013999.4	5	21044817	21053847	NKAPD1	VGNC Symbol	479439	E2RQZ2	
ENSCAFG00000020210	ENSCAFG00000020210.5	5	77629522	77646609	ZNF821	VGNC Symbol	489726	J9NTM0	
ENSCAFG00000020210	ENSCAFG00000020210.5	5	77629522	77646609	ZNF821	VGNC Symbol	489726	E2RPG2	
ENSCAFG00000023997	ENSCAFG00000023997.3	5	77619861	77621924	ATXN1L	VGNC Symbol	489725	E2RQV0	
ENSCAFG00000027378	ENSCAFG00000027378.1	5	77535141	77535225	SNORD71	HGNC Symbol			
ENSCAFG00000019507	ENSCAFG00000019507.4	5	58907678	59015062	AJAP1	VGNC Symbol	607839	F1PY47	
ENSCAFG00000049318	ENSCAFG00000049318.1	5	58525638	58527490					
ENSCAFG00000049185	ENSCAFG00000049185.1	5	58524479	58533395					
ENSCAFG00000045009	ENSCAFG00000045009.1	5	58509010	58512352					
ENSCAFG00000042411	ENSCAFG00000042411.1	5	58487717	58494247					
ENSCAFG00000043959	ENSCAFG00000043959.1	5	58475954	58481824					
ENSCAFG00000039416	ENSCAFG00000039416.2	5	58371437	58402487					
ENSCAFG00000015838	ENSCAFG00000015838.6	5	31696993	31708671	CHRNE	VGNC Symbol	479471		
ENSCAFG00000031132	ENSCAFG00000031132.2	5	21040715	21042769	TIMM8B	VGNC Symbol	611348		
ENSCAFG00000019504	ENSCAFG00000019504.5	5	58359025	58366243	C5H1orf174	VGNC Symbol	479586		
ENSCAFG00000018126	ENSCAFG00000018126.4	5	40354263	40435747	ULK2	VGNC Symbol	489525	E2RF62	
ENSCAFG00000019997	ENSCAFG00000019997.4	5	70249228	70436213	CMIP	VGNC Symbol			
ENSCAFG00000019502	ENSCAFG00000019502.4	5	58339634	58354326	DFFB	VGNC Symbol	489623	E2R6H2	
ENSCAFG00000012042	ENSCAFG00000012042.4	5	14525797	14549291	USP2	HGNC Symbol	608188		
ENSCAFG00000010164	ENSCAFG00000010164.6	5	4879192	4939649	PRDM10	VGNC Symbol	489279		
ENSCAFG00000017439	ENSCAFG00000017439.5	5	34135252	34186591	USP43	VGNC Symbol	489498		
ENSCAFG00000032248	ENSCAFG00000032248.1	5	4858681	4858787	U6	RFAM			
ENSCAFG00000021820	ENSCAFG00000021820.1	5	4770876	4770977	U6	RFAM			
ENSCAFG00000029265	ENSCAFG00000029265.2	5	14503902	14509113	THY1	VGNC Symbol	489365	J9P7X2	
ENSCAFG00000028367	ENSCAFG00000028367.2	5	14493562	14493665	U6	RFAM			
ENSCAFG00000028170	ENSCAFG00000028170.1	5	14297323	14297393					
ENSCAFG00000010143	ENSCAFG00000010143.3	5	4768946	4769977					
ENSCAFG00000019989	ENSCAFG00000019989.4	5	70059255	70207049	PLCG2	VGNC Symbol	489692		
ENSCAFG00000019498	ENSCAFG00000019498.4	5	58305589	58335438	CEP104	VGNC Symbol		F6XHP7	
ENSCAFG00000028891	ENSCAFG00000028891.2	5	70033969	70035729	SDR42E1	VGNC Symbol	489691	J9NYA9	
ENSCAFG00000048265	ENSCAFG00000048265.1	5	58298308	58301046					
ENSCAFG00000019977	ENSCAFG00000019977.4	5	69927984	70009179	HSD17B2	VGNC Symbol	489690	F1PE36	
ENSCAFG00000018583	ENSCAFG00000018583.4	5	44065106	44500999	PDE4B	VGNC Symbol	479540		
ENSCAFG00000012012	ENSCAFG00000012012.5	5	14228197	14315060	NECTIN1	VGNC Symbol	489363	F1PCB6	
ENSCAFG00000045605	ENSCAFG00000045605.1	5	14216226	14217776					
ENSCAFG00000043929	ENSCAFG00000043929.1	5	14071518	14076395					
ENSCAFG00000045383	ENSCAFG00000045383.1	5	13975972	13979372					
ENSCAFG00000046975	ENSCAFG00000046975.1	5	13971770	13980136					
ENSCAFG00000043873	ENSCAFG00000043873.1	5	13956319	13959061					
ENSCAFG00000043357	ENSCAFG00000043357.1	5	13932865	13935343					
ENSCAFG00000014860	ENSCAFG00000014860.5	5	27132565	27149736	CASP4	NCBI gene	403724		CASP4-203
ENSCAFG00000014860	ENSCAFG00000014860.5	5	27132565	27149736	CASP4	NCBI gene	403724		CASP4-201
ENSCAFG00000014860	ENSCAFG00000014860.5	5	27132565	27149736	CASP4	NCBI gene	403724		CASP4-202
ENSCAFG00000020189	ENSCAFG00000020189.5	5	77432517	77565801	PHLPP2	VGNC Symbol	479666	E2RA11	
ENSCAFG00000020189	ENSCAFG00000020189.5	5	77432517	77565801	PHLPP2	VGNC Symbol	489724	E2RA11	
ENSCAFG00000047557	ENSCAFG00000047557.1	5	21030737	21041079			479438		
ENSCAFG00000047369	ENSCAFG00000047369.1	5	26328410	26329260					
ENSCAFG00000018087	ENSCAFG00000018087.4	5	40245770	40329982	AKAP10	VGNC Symbol	609073	F1PEE0	
ENSCAFG00000015836	ENSCAFG00000015836.4	5	31675740	31679933	SLC25A11	VGNC Symbol	479470	E2R578	
ENSCAFG00000019818	ENSCAFG00000019818.4	5	63859134	63870158	VPS9D1	VGNC Symbol			
ENSCAFG00000024504	ENSCAFG00000024504.3	5	69887160	69909263	MPHOSPH6	VGNC Symbol	479632	E2R9T3	
ENSCAFG00000019492	ENSCAFG00000019492.5	5	58288392	58297996	LRRC47	VGNC Symbol	489622	F1PYM5	
ENSCAFG00000032449	ENSCAFG00000032449.2	5	77412101	77425578	MARVELD3	VGNC Symbol		J9NYT4	
ENSCAFG00000019976	ENSCAFG00000019976.3	5	69852209	69853294					
ENSCAFG00000043293	ENSCAFG00000043293.1	5	69745933	69752060					
ENSCAFG00000042373	ENSCAFG00000042373.1	5	69072103	69072404	Metazoa_SRP	RFAM			
ENSCAFG00000026219	ENSCAFG00000026219.1	5	39970581	39970683	U6	RFAM			
ENSCAFG00000012000	ENSCAFG00000012000.4	5	13853553	13880073	TRIM29	VGNC Symbol	489362		
ENSCAFG00000017427	ENSCAFG00000017427.4	5	34092535	34133912	CFAP52	VGNC Symbol	479500	E2RJL4	
ENSCAFG00000043100	ENSCAFG00000043100.1	5	34012152	34012469					
ENSCAFG00000015830	ENSCAFG00000015830.4	5	31674284	31676441	RNF167	VGNC Symbol			
ENSCAFG00000020188	ENSCAFG00000020188.5	5	77366138	77378419	TAT	VGNC Symbol	479665		
ENSCAFG00000015827	ENSCAFG00000015827.4	5	31670194	31671895	PFN1	VGNC Symbol	607397		
ENSCAFG00000020185	ENSCAFG00000020185.3	5	77356172	77356486					
ENSCAFG00000020184	ENSCAFG00000020184.4	5	77331342	77340057	CHST4	VGNC Symbol	489722		
ENSCAFG00000043630	ENSCAFG00000043630.1	5	55160743	55455423			489582	E2R294	
ENSCAFG00000043630	ENSCAFG00000043630.1	5	55160743	55455423			100684187	E2R294	
ENSCAFG00000043630	ENSCAFG00000043630.1	5	55160743	55455423			489582	F1Q2U6	
ENSCAFG00000043630	ENSCAFG00000043630.1	5	55160743	55455423			100684187	F1Q2U6	
ENSCAFG00000029308	ENSCAFG00000029308.1	5	77292758	77292864	U6	RFAM			
ENSCAFG00000017413	ENSCAFG00000017413.5	5	33834279	34091757	STX8	VGNC Symbol	479499		
ENSCAFG00000017403	ENSCAFG00000017403.5	5	33637142	33825899	NTN1	VGNC Symbol	489497	L7N0H5	
ENSCAFG00000033405	ENSCAFG00000033405.2	5	13800247	13804038					
ENSCAFG00000043736	ENSCAFG00000043736.1	5	13804240	13814559					
ENSCAFG00000019816	ENSCAFG00000019816.3	5	63838987	63857924	ZNF276	VGNC Symbol	489653		
ENSCAFG00000031210	ENSCAFG00000031210.2	5	13771659	13783190	OAF	VGNC Symbol	489361	J9NRG9	
ENSCAFG00000049244	ENSCAFG00000049244.1	5	63827751	63828761					
ENSCAFG00000010132	ENSCAFG00000010132.6	5	4705491	4786079	APLP2	VGNC Symbol	479393	J9P8F0	
ENSCAFG00000010132	ENSCAFG00000010132.6	5	4705491	4786079	APLP2	VGNC Symbol	479393	E2RPM5	
ENSCAFG00000029432	ENSCAFG00000029432.2	5	77271298	77280048	ZNF19	VGNC Symbol	111096039		
ENSCAFG00000015802	ENSCAFG00000015802.4	5	31662285	31834968	ENO3	VGNC Symbol	479469	E2R5B2	
ENSCAFG00000019077	ENSCAFG00000019077.4	5	55118458	55154236	YIPF1	VGNC Symbol	489581	F1PC46	
ENSCAFG00000028639	ENSCAFG00000028639.2	5	58282347	58284616	SMIM1	VGNC Symbol	100856531	J9P1C8	
ENSCAFG00000019491	ENSCAFG00000019491.5	5	58269308	58279829	CCDC27	VGNC Symbol			
ENSCAFG00000017387	ENSCAFG00000017387.5	5	33532708	33604984	PIK3R5	VGNC Symbol	612805	E2RLD1	
ENSCAFG00000009993	ENSCAFG00000009993.5	5	4651863	4691069	ST14	VGNC Symbol	489278		
ENSCAFG00000028675	ENSCAFG00000028675.2	5	77246667	77260350	ZNF23	VGNC Symbol	489720		
ENSCAFG00000014838	ENSCAFG00000014838.5	5	26272970	26642100	GRIA4	VGNC Symbol	489427		
ENSCAFG00000049055	ENSCAFG00000049055.1	5	55082604	55098529	DIO1	NCBI gene	403635	P49894	DIO1-201
ENSCAFG00000017382	ENSCAFG00000017382.4	5	33472771	33528400	PIK3R6	VGNC Symbol	608225	F1PTF8	
ENSCAFG00000017379	ENSCAFG00000017379.3	5	33467941	33469659	MFSD6L	VGNC Symbol	489496	E2RLF9	
ENSCAFG00000044040	ENSCAFG00000044040.1	5	58266283	58270507					
ENSCAFG00000030180	ENSCAFG00000030180.2	5	20972871	20995348	IL18	VGNC Symbol	403796	J9NY18	
ENSCAFG00000041677	ENSCAFG00000041677.1	5	33453005	33467920					
ENSCAFG00000031997	ENSCAFG00000031997.2	5	26251180	26256237	MSANTD4	VGNC Symbol	479457	J9PBC0	
ENSCAFG00000024132	ENSCAFG00000024132.3	5	77231566	77235423	TLE7	HGNC Symbol	479662		
ENSCAFG00000009981	ENSCAFG00000009981.4	5	4574243	4635066	ZBTB44	VGNC Symbol	489277		
ENSCAFG00000015761	ENSCAFG00000015761.4	5	31657699	31661420	SPAG7	VGNC Symbol	479468	F1PYG6	
ENSCAFG00000014788	ENSCAFG00000014788.4	5	26194536	26225471	KBTBD3	VGNC Symbol	479456	E2RN12	
ENSCAFG00000009972	ENSCAFG00000009972.4	5	4496791	4516594	ADAMTS8	VGNC Symbol			
ENSCAFG00000023165	ENSCAFG00000023165.4	5	31639189	31642914	INCA1	VGNC Symbol	100856439	J9P7U1	
ENSCAFG00000019072	ENSCAFG00000019072.4	5	55042911	55070106	HSPB11	VGNC Symbol	100683945	F6X539	
ENSCAFG00000017374	ENSCAFG00000017374.4	5	33436644	33445644	CCDC42	VGNC Symbol	479498	E2RA03	
ENSCAFG00000020177	ENSCAFG00000020177.5	5	77177951	77205671	CALB2	VGNC Symbol	610586		
ENSCAFG00000020174	ENSCAFG00000020174.3	5	77118964	77121264	CMTR2	VGNC Symbol	489718		
ENSCAFG00000013989	ENSCAFG00000013989.4	5	20968185	20972850	TEX12	VGNC Symbol	611341	E2RR08	
ENSCAFG00000009961	ENSCAFG00000009961.4	5	4457959	4479875	ADAMTS15	VGNC Symbol			
ENSCAFG00000027583	ENSCAFG00000027583.2	5	76827526	76827620	U6	RFAM			
ENSCAFG00000019068	ENSCAFG00000019068.4	5	55020555	55041282	LRRC42	VGNC Symbol	489580	E2R351	
ENSCAFG00000041565	ENSCAFG00000041565.1	5	4337061	4380377					
ENSCAFG00000040009	ENSCAFG00000040009.2	5	4434639	4439770					
ENSCAFG00000046693	ENSCAFG00000046693.1	5	4307426	4335568					
ENSCAFG00000044962	ENSCAFG00000044962.1	5	4169923	4183818					
ENSCAFG00000044958	ENSCAFG00000044958.1	5	4095050	4100521					
ENSCAFG00000014775	ENSCAFG00000014775.4	5	26169716	26193952	AASDHPPT	VGNC Symbol	489426		
ENSCAFG00000044055	ENSCAFG00000044055.1	5	26034337	26051208					
ENSCAFG00000047731	ENSCAFG00000047731.1	5	26011549	26083414					
ENSCAFG00000014760	ENSCAFG00000014760.3	5	25834145	25834559	MRPS36	VGNC Symbol			
ENSCAFG00000045163	ENSCAFG00000045163.1	5	25355840	25355949					
ENSCAFG00000019066	ENSCAFG00000019066.4	5	55000029	55003903	LDLRAD1	VGNC Symbol			
ENSCAFG00000011705	ENSCAFG00000011705.4	5	11458008	11485448	CRTAM	VGNC Symbol	610296	E2QWY2	
ENSCAFG00000015674	ENSCAFG00000015674.5	5	31631838	31657792	CAMTA2	VGNC Symbol			
ENSCAFG00000009955	ENSCAFG00000009955.4	5	4045097	4084363	SNX19	VGNC Symbol	479391	F1PGZ6	
ENSCAFG00000020853	ENSCAFG00000020853.1	5	3989443	3989549	U6	RFAM			
ENSCAFG00000014739	ENSCAFG00000014739.5	5	25291583	25686947	GUCY1A2	VGNC Symbol	479455		
ENSCAFG00000041647	ENSCAFG00000041647.1	5	3854458	3873029					
ENSCAFG00000046445	ENSCAFG00000046445.1	5	3839611	3844804					
ENSCAFG00000030316	ENSCAFG00000030316.1	5	88735217	88735323	U6	RFAM			
ENSCAFG00000043384	ENSCAFG00000043384.1	5	25220042	25225843					
ENSCAFG00000048589	ENSCAFG00000048589.1	5	88505982	88508908					
ENSCAFG00000044858	ENSCAFG00000044858.1	5	88323888	88349502					
ENSCAFG00000043263	ENSCAFG00000043263.1	5	87961961	87963872					
ENSCAFG00000048866	ENSCAFG00000048866.1	5	87931355	88069476					
ENSCAFG00000047050	ENSCAFG00000047050.1	5	87869673	87881585					
ENSCAFG00000026662	ENSCAFG00000026662.1	5	3643303	3643426					
ENSCAFG00000042941	ENSCAFG00000042941.1	5	87324354	87324560					
ENSCAFG00000025897	ENSCAFG00000025897.1	5	24840057	24840188					
ENSCAFG00000047191	ENSCAFG00000047191.1	5	86783153	86801497					
ENSCAFG00000018081	ENSCAFG00000018081.5	5	39940165	40137627	SPECC1	VGNC Symbol	489524	F1Q150	
ENSCAFG00000017262	ENSCAFG00000017262.4	5	33241266	33360934	MYH10	VGNC Symbol	479497		
ENSCAFG00000026904	ENSCAFG00000026904.1	5	39895063	39895190					
ENSCAFG00000015611	ENSCAFG00000015611.5	5	31613398	31633736	KIF1C	VGNC Symbol	489453		
ENSCAFG00000028732	ENSCAFG00000028732.1	5	31581580	31583091	ZFP3	VGNC Symbol	489452	J9NT71	
ENSCAFG00000020436	ENSCAFG00000020436.4	5	86402570	86743755	CDH8	VGNC Symbol	489777	F1PXT6	
ENSCAFG00000041854	ENSCAFG00000041854.1	5	86388087	86389652					
ENSCAFG00000041962	ENSCAFG00000041962.1	5	86358393	86367087					
ENSCAFG00000041659	ENSCAFG00000041659.1	5	86386114	86390843					
ENSCAFG00000045096	ENSCAFG00000045096.1	5	86297198	86329343					
ENSCAFG00000034926	ENSCAFG00000034926.2	5	85768787	85835183					
ENSCAFG00000046510	ENSCAFG00000046510.1	5	85723297	85733926					
ENSCAFG00000015599	ENSCAFG00000015599.4	5	31534226	31549175	SCIMP	VGNC Symbol	607322	F1PNV7	
ENSCAFG00000011695	ENSCAFG00000011695.5	5	11384434	11443185	JHY	VGNC Symbol	479407	J9NZD1	
ENSCAFG00000044292	ENSCAFG00000044292.1	5	84758061	84800635					
ENSCAFG00000018076	ENSCAFG00000018076.4	5	39868123	39882557	ZSWIM7	VGNC Symbol	479517		
ENSCAFG00000043349	ENSCAFG00000043349.1	5	31523831	31523934					
ENSCAFG00000043535	ENSCAFG00000043535.1	5	84339595	84342490					
ENSCAFG00000020425	ENSCAFG00000020425.4	5	84038317	84122110	CDH11	VGNC Symbol	479696	F1P6U6	
ENSCAFG00000044400	ENSCAFG00000044400.1	5	83863274	83877447					
ENSCAFG00000039178	ENSCAFG00000039178.2	5	83627547	83628812					
ENSCAFG00000048558	ENSCAFG00000048558.1	5	83431310	83433467					
ENSCAFG00000046269	ENSCAFG00000046269.1	5	83426477	83577942					
ENSCAFG00000046021	ENSCAFG00000046021.1	5	83044964	83083574					
ENSCAFG00000033764	ENSCAFG00000033764.2	5	83031115	83032892					
ENSCAFG00000019974	ENSCAFG00000019974.4	5	68492022	69489255	CDH13	VGNC Symbol	489689		
ENSCAFG00000034337	ENSCAFG00000034337.2	5	82963717	83070933					
ENSCAFG00000018570	ENSCAFG00000018570.4	5	43746506	43943414	SGIP1	VGNC Symbol	100856415	F1PJ39	
ENSCAFG00000015589	ENSCAFG00000015589.4	5	31391576	31491506	RABEP1	VGNC Symbol			
ENSCAFG00000013963	ENSCAFG00000013963.4	5	20915647	20964177	BCO2	VGNC Symbol	479437	E2RS36	
ENSCAFG00000019064	ENSCAFG00000019064.5	5	54960069	54987758	TMEM59	VGNC Symbol	479561	F6Y579	
ENSCAFG00000019064	ENSCAFG00000019064.5	5	54960069	54987758	TMEM59	VGNC Symbol	479561	E2R386	
ENSCAFG00000011686	ENSCAFG00000011686.1	5	11365805	11369575	BSX	VGNC Symbol	489354	E2R0R6	
ENSCAFG00000017078	ENSCAFG00000017078.5	5	33204452	33266052	NDEL1	VGNC Symbol			
ENSCAFG00000047556	ENSCAFG00000047556.1	5	11335553	11337569					
ENSCAFG00000048599	ENSCAFG00000048599.1	5	33177970	33200040					
ENSCAFG00000043628	ENSCAFG00000043628.1	5	54955513	54955686					
ENSCAFG00000025786	ENSCAFG00000025786.1	5	11294895	11294982	SNORD14	RFAM			
ENSCAFG00000018561	ENSCAFG00000018561.4	5	43714390	43737677	TCTEX1D1	VGNC Symbol	609768		
ENSCAFG00000019973	ENSCAFG00000019973.4	5	68475948	68479145	HSBP1	VGNC Symbol	100856736	E2QTT8	
ENSCAFG00000017068	ENSCAFG00000017068.4	5	33166234	33166839	RNF222	VGNC Symbol	489494		
ENSCAFG00000018074	ENSCAFG00000018074.4	5	39839889	39908515	TTC19	VGNC Symbol	403410	F1PEH1	
ENSCAFG00000018074	ENSCAFG00000018074.4	5	39839889	39908515	TTC19	VGNC Symbol	479516	F1PEH1	
ENSCAFG00000019489	ENSCAFG00000019489.4	5	58187826	58240839	TP73	VGNC Symbol	489620	F1PYN7	
ENSCAFG00000020413	ENSCAFG00000020413.6	5	82830939	82863882	CDH5	VGNC Symbol	489775	J9P669	
ENSCAFG00000042244	ENSCAFG00000042244.1	5	39764025	39764185	U4	RFAM			
ENSCAFG00000027523	ENSCAFG00000027523.1	5	43641562	43641658	U6	RFAM			
ENSCAFG00000044410	ENSCAFG00000044410.1	5	82790204	82790531					
ENSCAFG00000032393	ENSCAFG00000032393.2	5	82772685	82798667	BEAN1	VGNC Symbol	100856428		
ENSCAFG00000015552	ENSCAFG00000015552.5	5	31366244	31389780	NUP88	VGNC Symbol	607268	E2QXG1	
ENSCAFG00000019056	ENSCAFG00000019056.4	5	54924357	54960018	TCEANC2	VGNC Symbol	610613		
ENSCAFG00000020420	ENSCAFG00000020420.4	5	82729150	82756457	TK2	VGNC Symbol			
ENSCAFG00000019485	ENSCAFG00000019485.4	5	58160431	58175920	WRAP73	VGNC Symbol	479584	E2R7B8	
ENSCAFG00000046290	ENSCAFG00000046290.1	5	82720119	82720603					
ENSCAFG00000013915	ENSCAFG00000013915.5	5	20896236	20912297	PTS	VGNC Symbol	611326	J9P306	
ENSCAFG00000013915	ENSCAFG00000013915.5	5	20896236	20912297	PTS	VGNC Symbol	611326	E2RTE8	
ENSCAFG00000017066	ENSCAFG00000017066.4	5	33152113	33158302	RPL26	NCBI gene	479496	E2QUE7	RPL26-202
ENSCAFG00000017066	ENSCAFG00000017066.4	5	33152113	33158302	RPL26	NCBI gene	479496	E2QUE7	RPL26-201
ENSCAFG00000019482	ENSCAFG00000019482.4	5	58157096	58159880	TPRG1L	VGNC Symbol			
ENSCAFG00000019971	ENSCAFG00000019971.4	5	68384618	68399965	MLYCD	VGNC Symbol	489688	F6UQZ9	
ENSCAFG00000011666	ENSCAFG00000011666.4	5	11292262	11296797	HSPA8	VGNC Symbol	479406	E2R0T6	
ENSCAFG00000022827	ENSCAFG00000022827.1	5	58112708	58112801	cfa-mir-551a	miRBase	100886023		
ENSCAFG00000019055	ENSCAFG00000019055.3	5	54877043	54891364	CDCP2	VGNC Symbol	489579		
ENSCAFG00000017063	ENSCAFG00000017063.4	5	33147045	33150779	KRBA2	VGNC Symbol	100682842		
ENSCAFG00000047279	ENSCAFG00000047279.1	5	20883594	20896671			102156295		
ENSCAFG00000042473	ENSCAFG00000042473.1	5	20830125	20833973					
ENSCAFG00000017061	ENSCAFG00000017061.4	5	33120604	33121945	ODF4	VGNC Symbol			
ENSCAFG00000020877	ENSCAFG00000020877.2	5	20643247	20643394	U4	RFAM			
ENSCAFG00000048865	ENSCAFG00000048865.1	5	20588099	20589175					
ENSCAFG00000048951	ENSCAFG00000048951.1	5	20530672	20578361					
ENSCAFG00000019813	ENSCAFG00000019813.4	5	63778212	63838823	FANCA	VGNC Symbol	608713		
ENSCAFG00000044067	ENSCAFG00000044067.1	5	20515744	20517735					
ENSCAFG00000049552	ENSCAFG00000049552.1	5	20352253	20371583					
ENSCAFG00000019811	ENSCAFG00000019811.4	5	63732842	63753419	SPIRE2	VGNC Symbol	100855499		
ENSCAFG00000014718	ENSCAFG00000014718.4	5	24833373	25080451	CWF19L2	VGNC Symbol	489424	E2REE7	
ENSCAFG00000011978	ENSCAFG00000011978.5	5	13688959	13761847	POU2F3	VGNC Symbol	610476		
ENSCAFG00000043827	ENSCAFG00000043827.1	5	20340205	20477814					
ENSCAFG00000011656	ENSCAFG00000011656.3	5	11267038	11286682	CLMP	HGNC Symbol	489353		
ENSCAFG00000019053	ENSCAFG00000019053.5	5	54843143	54865462	CYB5RL	VGNC Symbol	610595		
ENSCAFG00000049543	ENSCAFG00000049543.1	5	24824280	24824597					
ENSCAFG00000018040	ENSCAFG00000018040.5	5	39687543	39836464	NCOR1	VGNC Symbol	479515		
ENSCAFG00000049334	ENSCAFG00000049334.1	5	20254120	20299347					
ENSCAFG00000019970	ENSCAFG00000019970.5	5	68314000	68378311	OSGIN1	HGNC Symbol	489686		
ENSCAFG00000019970	ENSCAFG00000019970.5	5	68314000	68378311	OSGIN1	HGNC Symbol	489687		
ENSCAFG00000017057	ENSCAFG00000017057.4	5	33098159	33121083	ARHGEF15	VGNC Symbol	489492	F6V5A2	
ENSCAFG00000018556	ENSCAFG00000018556.4	5	43590239	43689339	WDR78	VGNC Symbol	479538		
ENSCAFG00000017046	ENSCAFG00000017046.5	5	33085537	33089021	SLC25A35	VGNC Symbol	489491	F1Q3F8	
ENSCAFG00000014676	ENSCAFG00000014676.5	5	24750021	24811119	ELMOD1	VGNC Symbol	489423	F1P7Y9	
ENSCAFG00000015544	ENSCAFG00000015544.4	5	31358594	31365971	RPAIN	VGNC Symbol	607256	E2R290	
ENSCAFG00000019968	ENSCAFG00000019968.4	5	68289485	68308340	SLC38A8	VGNC Symbol	489685		
ENSCAFG00000041072	ENSCAFG00000041072.1	5	20216319	20254049					
ENSCAFG00000044773	ENSCAFG00000044773.1	5	24716293	24716388	SLN	HGNC Symbol	100686810		
ENSCAFG00000019477	ENSCAFG00000019477.5	5	58059031	58146193	MEGF6	VGNC Symbol	489619	F1PYQ7	
ENSCAFG00000032829	ENSCAFG00000032829.2	5	24709695	24713225					
ENSCAFG00000044743	ENSCAFG00000044743.1	5	24700327	24701581					
ENSCAFG00000019035	ENSCAFG00000019035.4	5	54826263	54843488	MRPL37	VGNC Symbol	489577	E2R775	
ENSCAFG00000020167	ENSCAFG00000020167.4	5	76743972	77045455	HYDIN	VGNC Symbol	100683062		
ENSCAFG00000041892	ENSCAFG00000041892.1	5	43561951	43562542					
ENSCAFG00000014664	ENSCAFG00000014664.4	5	24612780	24614759					
ENSCAFG00000018022	ENSCAFG00000018022.4	5	39601291	39686908	PIGL	VGNC Symbol	479514	E2RLV9	
ENSCAFG00000019808	ENSCAFG00000019808.4	5	63681752	63729684	TCF25	VGNC Symbol	608053	F2Z4P1	
ENSCAFG00000019808	ENSCAFG00000019808.4	5	63681752	63729684	TCF25	VGNC Symbol	102154194	F2Z4P1	
ENSCAFG00000015542	ENSCAFG00000015542.4	5	31354723	31359469	C1QBP	VGNC Symbol	489450	F1PR95	
ENSCAFG00000017030	ENSCAFG00000017030.4	5	33084397	33085812	RANGRF	VGNC Symbol	479494		
ENSCAFG00000019967	ENSCAFG00000019967.4	5	68228238	68280515	MBTPS1	VGNC Symbol	489684		
ENSCAFG00000019045	ENSCAFG00000019045.5	5	54662840	54824960	SSBP3	VGNC Symbol			
ENSCAFG00000015535	ENSCAFG00000015535.4	5	31338620	31346422	DHX33	VGNC Symbol	607226		
ENSCAFG00000014668	ENSCAFG00000014668.4	5	24607815	24658053	SLC35F2	VGNC Symbol	479452	F1P805	
ENSCAFG00000018019	ENSCAFG00000018019.5	5	39567790	39582897	CENPV	VGNC Symbol			
ENSCAFG00000030123	ENSCAFG00000030123.2	5	82709851	82726778	CKLF	VGNC Symbol	611371		
ENSCAFG00000011963	ENSCAFG00000011963.4	5	13675878	13681287	TLCD5	VGNC Symbol	489360	F6UPA7	
ENSCAFG00000032702	ENSCAFG00000032702.1	5	82697066	82709383	CMTM1	VGNC Symbol	611367	J9NYP6	
ENSCAFG00000017021	ENSCAFG00000017021.4	5	33060929	33076287	PFAS	VGNC Symbol	489490	E2QYQ9	
ENSCAFG00000020418	ENSCAFG00000020418.4	5	82679473	82697153	CMTM2	VGNC Symbol	479694	F1P6V2	
ENSCAFG00000009907	ENSCAFG00000009907.5	5	2725943	3658311	NTM	VGNC Symbol	489274		
ENSCAFG00000017015	ENSCAFG00000017015.4	5	33033596	33055142	CTC1	VGNC Symbol	479493		
ENSCAFG00000039069	ENSCAFG00000039069.2	5	2695909	2698632					
ENSCAFG00000042340	ENSCAFG00000042340.1	5	54640173	54651202					
ENSCAFG00000047531	ENSCAFG00000047531.1	5	54612975	54637041					
ENSCAFG00000047136	ENSCAFG00000047136.1	5	54557881	54560594					
ENSCAFG00000020416	ENSCAFG00000020416.4	5	82661256	82667372	CMTM3	VGNC Symbol	100686160	F1P6V3	
ENSCAFG00000030624	ENSCAFG00000030624.2	5	82643088	82653344	CMTM4	VGNC Symbol			
ENSCAFG00000042860	ENSCAFG00000042860.1	5	82564053	82612332					
ENSCAFG00000017008	ENSCAFG00000017008.4	5	33014102	33033948	AURKB	VGNC Symbol	479492		
ENSCAFG00000045197	ENSCAFG00000045197.1	5	33003333	33003743					
ENSCAFG00000019022	ENSCAFG00000019022.5	5	54510965	54552568	ACOT11	VGNC Symbol	489576	J9P8C6	
ENSCAFG00000011584	ENSCAFG00000011584.5	5	10814512	10976833	GRAMD1B	VGNC Symbol	489352		
ENSCAFG00000017005	ENSCAFG00000017005.3	5	33003149	33004204	BORCS6	VGNC Symbol	608122	F6Y4B1	
ENSCAFG00000020160	ENSCAFG00000020160.4	5	76636355	76737353	VAC14	VGNC Symbol	489717	E2RB06	
ENSCAFG00000019965	ENSCAFG00000019965.4	5	68213188	68225448	HSDL1	VGNC Symbol	479629	E2QTV0	
ENSCAFG00000020409	ENSCAFG00000020409.5	5	82539876	82563905	DYNC1LI2	VGNC Symbol	479693		
ENSCAFG00000019012	ENSCAFG00000019012.4	5	54492809	54510889	FAM151A	VGNC Symbol	489575	E2R835	
ENSCAFG00000019964	ENSCAFG00000019964.4	5	68184532	68205656	DNAAF1	VGNC Symbol	479628	F6URB8	
ENSCAFG00000032014	ENSCAFG00000032014.2	5	24519240	24546606	RAB39A	HGNC Symbol	611576		
ENSCAFG00000017002	ENSCAFG00000017002.4	5	32991021	32993248	TMEM107	VGNC Symbol	608105		
